id,consideration_id,question_slug,created,updated,deleted_date,answer,answer_list
d3d3dfe8-549a-470d-ae2c-71f014134a21,8e31b7e6-87b2-4daa-8e11-26b863750bc6,existing-data,2024-04-23 00:00:00,2024-05-01 09:47:37.370782,,"{""choice"": ""Yes""}",
3551c528-9c95-419c-80e0-e823661f6c01,0ee49016-6cde-4add-a666-a78e38abc6e6,what-is-the-driver,2024-06-11 15:48:53.172308,,,"{""choice"": ""Other""}",
38412dbe-2a07-48d0-9a94-0ef90810715d,8e31b7e6-87b2-4daa-8e11-26b863750bc6,single-source,2024-05-01 00:00:00,,,"{""text"": ""No - the data should be provided by LPAs individually""}",
b0bd7bb6-997c-4e2d-beec-56a467163266,8e31b7e6-87b2-4daa-8e11-26b863750bc6,is-a-data-standard-required,2024-05-01 00:00:00,,,"{""choice"": ""Yes""}",
446a79d9-5856-49dc-bdc3-573aab6fc52d,8e31b7e6-87b2-4daa-8e11-26b863750bc6,risks,2024-05-01 00:00:00,,,"{""text"": ""The currently available data is not always clearly published under an open licence.""}",
47b7f0b7-f215-4833-b2b1-a7024417cf40,8e31b7e6-87b2-4daa-8e11-26b863750bc6,what-is-the-planning-consideration,2024-05-01 00:00:00,2024-05-01 10:38:05.1365,,"{""text"": ""Conservation areas are areas of special architectural or historic interest with a character or appearance that must be preserved or enhanced.""}",
0a66b4af-a093-4306-b2c5-477be09622fc,8e31b7e6-87b2-4daa-8e11-26b863750bc6,lifecycle,2024-05-01 00:00:00,,,"{""choice"": ""Yes""}",
58c62a84-3c74-4ec0-806e-e87c482ba550,8e31b7e6-87b2-4daa-8e11-26b863750bc6,how-is-data-created,2024-05-01 00:00:00,,,"{""text"": ""We expect that LPAs will use the above process to designate a conservation area, and will be using base mapping (any) to define the boundary of a conservation area and produce the data. It is likely to copy small elements of road, field, hedge, river features and property boundaries to create a contiguous polygon defining the conservation area.""}",
0d20c531-9838-45fd-bbf7-c88ec79e0fc5,0a1e68f1-1bab-4c3b-a7c0-e275b2010ab9,who-asked-for-it,2024-05-02 00:00:00,,,"{""text"": ""Open System Labs - required as a planning constraint in PlanX""}",
453ce4df-e79b-4b4e-b9c5-ef995ef58c88,0a1e68f1-1bab-4c3b-a7c0-e275b2010ab9,what-is-the-driver,2024-05-02 00:00:00,,,"{""choice"": ""Specific user requirement""}",
017627bd-47fb-48fe-80d3-f0b0b7e7682f,0a1e68f1-1bab-4c3b-a7c0-e275b2010ab9,which-focus-area-does-it-support,2024-05-02 00:00:00,,,"{""choice"": ""Modern planning software""}",
27fa4847-0dba-49af-81d8-e4abbdb0742b,8e31b7e6-87b2-4daa-8e11-26b863750bc6,who-in-law-is-responsible-for-it,2024-05-01 00:00:00,2024-05-22 10:22:26.030507,,"{""text"": ""Local Planning Authorities - [Section 69](https://www.legislation.gov.uk/ukpga/1990/9/section/69)\r\n\r\nSoS DCMS - [Section 69](https://www.legislation.gov.uk/ukpga/1990/9/section/69)\r\n\r\nHistoric England (for decisions in Greater London) - [Section 70](https://www.legislation.gov.uk/ukpga/1990/9/section/70)""}",
8f688c97-3618-492a-9c18-66068b7d3597,8e31b7e6-87b2-4daa-8e11-26b863750bc6,what-is-the-legislation-for-publication,2024-05-01 00:00:00,2024-05-22 10:21:34.506669,,"{""text"": ""[Section 70, Paragraph 8](https://www.legislation.gov.uk/ukpga/1990/9/section/70) which defines:\r\n“Notice of any such designation, variation or cancellation as is mentioned in subsection (5) or (6), with particulars of its effect, shall be published in the London Gazette and in at least one newspaper circulating in the area of the local planning authority, by that authority or, as the case may be, the Secretary of State”. \r\n\r\n[Planning (Listed Buildings and Conservation Areas) Act 1990, Section 71](https://www.legislation.gov.uk/ukpga/1990/9/section/71) which defines:\r\n“It shall be the duty of a local planning authority from time to time to formulate and publish proposals for the preservation and enhancement of any parts of their area which are conservation areas.”""}",
3fb0f145-448f-4ca1-af26-15b6dc4b3134,8e31b7e6-87b2-4daa-8e11-26b863750bc6,is-it-consulted,2024-05-01 00:00:00,2024-05-22 10:35:04.949806,,"{""choice"": ""Yes""}",
fe408990-3491-40f2-91b1-30c811312299,0a1e68f1-1bab-4c3b-a7c0-e275b2010ab9,existing-data-examples,2024-05-02 00:00:00,2024-06-14 12:59:17.439979,,,"[{""url"": ""https://www.great-yarmouth.gov.uk/article/8109/Article-4-direction-Great-Yarmouth"", ""fields"": ""Geometry;Document; Schedule 1;Schedule 2"", ""licence"": ""Unknown"", ""coverage"": ""Local"", ""position"": ""0"", ""publisher"": ""Great Yarmouth Borough Council"", ""csrf_token"": ""IjIwOThmMTIyM2VhMjkxMmIwNmM0NWRjYTYyYzIyMWI5NGYwNzYwZDUi.ZjN78w.2vbz64jpex0WgmzGZT8hvaqHIBE"", ""attribution"": """"}, {""url"": ""https://www.medway.gov.uk/downloads/file/2102/article_4_directions "", ""fields"": """", ""licence"": ""Unknown"", ""coverage"": ""Local"", ""position"": ""1"", ""publisher"": ""Medway Council"", ""csrf_token"": ""IjIwOThmMTIyM2VhMjkxMmIwNmM0NWRjYTYyYzIyMWI5NGYwNzYwZDUi.ZjN8Uw.R9yAve2s5dly4Gb59-eVNgRFI-g"", ""attribution"": """"}, {""url"": ""https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=162690&ycoord=64380&wsName=ccmap&layerName=Article%204%20direction%20orders"", ""fields"": ""Name;TLC reference;Paper file reference no.;Alternative reference no.;Link to scanned order"", ""licence"": ""Unknown"", ""coverage"": ""Local"", ""position"": ""2"", ""publisher"": ""Cornwall Council"", ""csrf_token"": ""ImI2M2U0MmE2MjRmODI3ZmUyOGQ2N2JhZWEyYjVhYjZlMGI0NWQ5NTMi.Zmw-ng.nKuT3RpmUKxllk_YcTXfWnI6AnQ"", ""attribution"": ""N/A""}]"
92bc195d-4d93-4240-804f-761e5490847a,2eb8ef61-d4ad-4903-b6cf-24239184b3a8,which-focus-area-does-it-support,2024-06-19 09:23:11.196673,,,"{""choice"": ""Faster local plans;Other""}",
a99a5455-8f76-48fc-8fa3-58d68ea53fb0,0ee49016-6cde-4add-a666-a78e38abc6e6,which-focus-area-does-it-support,2024-06-11 15:49:04.056432,2024-06-19 13:54:22.527759,,"{""choice"": ""Faster local plans;Other""}",
6755a776-0891-4039-b7d9-d44af9602b01,c82e2f6b-4655-4d52-a632-6f829a0d6d1c,publishing-organisations,2024-09-17 07:26:19.859536,2024-12-03 08:19:35.887884,,"{""choice"": ""Local authorities;Ordnance Survey""}",
2d7c34ae-f424-49df-b884-3054ab7f0c70,d6af1726-f5e6-49df-8808-80b4449a97d3,who-asked-for-it,2024-06-24 15:18:47.635278,,,"{""text"": ""Geospatial Commission - identified as a dataset to make data easier to find for the sector.""}",
8040629f-ecd3-4800-bdce-4b6b3f3aec05,d6af1726-f5e6-49df-8808-80b4449a97d3,what-is-the-driver,2024-06-24 15:18:58.507214,,,"{""choice"": ""Other""}",
8f219cd1-a985-413c-9c07-8f0b85482718,0db1d6ee-e255-410e-99c6-4bc30007f7c7,who-asked-for-it,2024-05-03 00:00:00,,,"{""text"": ""This has been identified as a constraint from PlanX.""}",
05a02877-d400-4714-bf1c-536d6796d8ef,375e8353-3509-4233-9665-2743f4444269,who-asked-for-it,2024-05-15 00:00:00,,,"{""text"": ""This was identified as a dataset likely to add quick value to the platform.""}",
c6dadf65-a7f1-49a4-89af-1516640a559a,45bac7bc-6fc1-4165-a3ba-16a10f1bb2dd,which-focus-area-does-it-support,2024-06-19 13:51:10.377948,,,"{""choice"": ""Faster local plans;Other""}",
2f76e7fe-09a5-44b7-a1c7-b1bd0b64c195,375e8353-3509-4233-9665-2743f4444269,what-is-the-driver,2024-05-15 00:00:00,,,"{""choice"": ""Existing planning requirement""}",
00ed1db0-0971-44d9-b304-cc5c70a4607a,375e8353-3509-4233-9665-2743f4444269,which-focus-area-does-it-support,2024-05-15 00:00:00,,,"{""choice"": ""Modern planning software;Faster local plans""}",
92817281-af2a-471d-b503-3ec3885119f1,375e8353-3509-4233-9665-2743f4444269,what-is-the-planning-consideration,2024-05-15 00:00:00,,,"{""text"": ""Areas registered with Historic England as a battlefield of historical significance.""}",
63c47ed0-2696-47db-bd25-01fc498de9ba,375e8353-3509-4233-9665-2743f4444269,is-there-legislation,2024-05-15 00:00:00,,,"{""choice"": ""No""}",
cf177a24-cfce-4ffb-8b12-b0957226e261,375e8353-3509-4233-9665-2743f4444269,is-it-a-trigger,2024-05-15 00:00:00,,,"{""choice"": ""No""}",
bc56f999-a17f-4224-996f-cd1ac2a96ddb,375e8353-3509-4233-9665-2743f4444269,is-it-consulted,2024-05-15 00:00:00,,,"{""choice"": ""Yes""}",
a82b0b81-a08d-43f2-b7a8-16cdcdac4d6c,375e8353-3509-4233-9665-2743f4444269,is-consulted,2024-05-15 00:00:00,,,"{""text"": ""Further research is required to confirm whether Battlefield data would be consulted in the process of assessing whether a development proposal has wholly exceptional reasoning.""}",
f118efe9-566f-4493-bf9b-abf2052ea43e,375e8353-3509-4233-9665-2743f4444269,existing-data,2024-05-15 00:00:00,,,"{""choice"": ""Yes""}",
63601a66-dac3-4e90-bf75-57686944e120,375e8353-3509-4233-9665-2743f4444269,existing-data-examples,2024-05-15 00:00:00,,,,"[{""url"": ""https://opendata-historicengland.hub.arcgis.com/datasets/historicengland::national-heritage-list-for-england-nhle/about?layer=8 "", ""fields"": ""List entry number;Name;Registration date;Amendment date;Capture scale;NHLE link;Area (ha);National Grid Reference;Easting;Northing"", ""licence"": ""OGL - https://historicengland.org.uk/terms/website-terms-conditions/open-data-hub/  "", ""coverage"": ""National"", ""position"": ""0"", ""publisher"": ""Historic England"", ""csrf_token"": ""ImNjZWRhOTYxOGNhZTE3MDhkNDgwNTk3YjM1NThkMjU3M2I1OWNmNDQi.ZkTHcw.d_tu5X46Kr67qbpghmBKfiebSqs"", ""attribution"": ""© Historic England 2024. Contains Ordnance Survey data © Crown copyright and database right 2024. The Historic England GIS Data contained in this material was obtained on [date]. The most publicly available up to date Historic England GIS Data can be obtained from HistoricEngland.org.uk.""}]"
efe63537-6669-4d64-aabd-73e97fdb79c7,375e8353-3509-4233-9665-2743f4444269,single-source,2024-05-15 00:00:00,,,"{""text"": ""Yes""}",
35f71068-b1f9-4bec-9c50-b10a95934385,375e8353-3509-4233-9665-2743f4444269,is-a-data-standard-required,2024-05-15 00:00:00,,,"{""choice"": ""No""}",
b58022d1-25b1-4b01-9816-a2fd62d6e712,0a1e68f1-1bab-4c3b-a7c0-e275b2010ab9,what-is-the-planning-consideration,2024-05-02 00:00:00,,,"{""text"": ""An Article 4 direction is made by the local planning authority to remove all or some of the permitted development rights on a site in order to protect it.""}",
b7af12c9-13da-4b6a-a51d-09385703124d,0a1e68f1-1bab-4c3b-a7c0-e275b2010ab9,is-there-legislation,2024-05-02 00:00:00,,,"{""choice"": ""Yes""}",
27b3e734-04f1-4611-84dc-722e7a654128,311a519f-bcd8-4ba8-9787-7f2c65f6de16,existing-data-examples,2024-11-11 05:51:51.764669,,,,"[{""url"": ""https://naturalengland-defra.opendata.arcgis.com/datasets/Defra::sites-of-special-scientific-interest-england/about"", ""name"": ""Sites of Special Scientific Interest (England)"", ""fields"": """", ""licence"": ""OGL3"", ""coverage"": ""England"", ""position"": 0, ""publisher"": ""Natural England"", ""csrf_token"": ""ImIzZDBmNWMwNDQ0NGJjMDk0NjJkOTNjY2Q4MzA2MmUyNGQ1MzA1NWMi.ZzGbGA.zag2cLf2wL7fyo2J5jG94dzOIqI"", ""attribution"": """", ""metadata_url"": ""https://services.arcgis.com/JJzESW51TqeY9uat/arcgis/rest/services/SSSI_England/FeatureServer/0""}]"
f7d3df8b-3d42-4290-a6ad-b6b4c3403234,0a1e68f1-1bab-4c3b-a7c0-e275b2010ab9,is-it-a-trigger,2024-05-02 00:00:00,,,"{""choice"": ""No""}",
2ccd31e5-d1af-4eb1-a5fc-70aa6d939692,0a1e68f1-1bab-4c3b-a7c0-e275b2010ab9,is-it-consulted,2024-05-02 00:00:00,,,"{""choice"": ""Yes""}",
6c113fdd-1651-40b0-914e-2535086832d2,0a1e68f1-1bab-4c3b-a7c0-e275b2010ab9,is-consulted,2024-05-02 00:00:00,,,"{""text"": ""If an applicant applies to do work under a permitted development right which has been removed by an Article 4 Direction, this dataset will consult that process.""}",
d24f81fd-68b9-4935-8dc2-e8c62887ab17,0a1e68f1-1bab-4c3b-a7c0-e275b2010ab9,what-is-the-legislation-that-defines,2024-05-02 00:00:00,2024-05-22 11:11:32.449523,,"{""text"": ""[The Town and Country Planning (General Permitted Development)(England) Order 2015, Article 4](https://www.legislation.gov.uk/uksi/2015/596/article/4/made) - \r\n\r\n“The Secretary of State or (as the case may be) the local planning authority, may make a direction under this paragraph that the permission granted by article 3 does not apply to—\r\nall or any development of the Part, Class or paragraph in question in an area specified in the direction; or\r\nany particular development, falling within that Part, Class or paragraph, which is specified in the direction,\r\nand the direction must specify that it is made under this paragraph.”""}",
d37cff65-66d7-4eba-8b13-d1d978b5da48,0a1e68f1-1bab-4c3b-a7c0-e275b2010ab9,what-is-the-legislation-that-defines-designation,2024-05-02 00:00:00,2024-05-22 11:11:49.220811,,"{""text"": ""[The Town and Country Planning (General Permitted Development)(England) Order 2015, Schedule 3, “Procedures for Article 4 directions”](https://www.legislation.gov.uk/uksi/2015/596/schedule/3/made)""}",
b9f87aac-dc32-46f7-9fa1-e1fe5a1a6bd9,0a1e68f1-1bab-4c3b-a7c0-e275b2010ab9,what-is-the-legislation-for-publication,2024-05-02 00:00:00,2024-05-22 11:12:21.217187,,"{""text"": ""[The Town and Country Planning (General Permitted Development)(England) Order 2015, Schedule 3, “Procedures for Article 4 directions”, Sub-paragraph 4(c)](https://www.legislation.gov.uk/uksi/2015/596/schedule/3/made) -\r\n“name a place where a copy of the direction, and a copy of a map defining the area to which it relates, or the site to which it relates, as the case may be, may be seen at all reasonable hours” -""}",
511d6a45-9785-4771-baa0-60930fcb6cfc,375e8353-3509-4233-9665-2743f4444269,who-in-law-is-responsible-for-it,2024-05-15 00:00:00,2024-05-22 11:18:10.304991,,"{""text"": ""[Historic England Guidance](https://historicengland.org.uk/images-books/publications/dsg-battlefields/heag072-battlefields-rsg/)""}",
f65210dc-889d-4dff-88a2-bb022f835154,0a1e68f1-1bab-4c3b-a7c0-e275b2010ab9,who-in-law-is-responsible-for-it,2024-05-02 00:00:00,2024-05-22 11:12:58.189155,,"{""text"": ""[Local Planning Authorities](https://www.legislation.gov.uk/uksi/2015/596/article/4/made)\r\n\r\n[Secretary of State (DLUHC)](https://www.legislation.gov.uk/uksi/2015/596/article/4/made)""}",
f101345d-4a80-4878-8c80-19f7e92d2ffe,311a519f-bcd8-4ba8-9787-7f2c65f6de16,publishing-organisations,2024-12-03 15:11:19.00553,,,"{""choice"": ""Natural England""}",
da37f15a-cbd7-40e1-afbb-df042807c806,2f57aaf8-03e2-4f98-bf5e-fb066631e32b,which-focus-area-does-it-support,2024-06-19 13:51:44.424993,,,"{""choice"": ""Modern planning software;Faster local plans""}",
e87a0983-bf4f-4f12-837b-a1de7b3f5105,6871d5e4-b330-4b07-8440-a75098350bbc,which-focus-area-does-it-support,2024-06-19 13:52:21.783925,,,"{""choice"": ""Faster local plans;Included in LURA""}",
0d930738-2ce0-42dc-93e1-47d42e6a18a3,222236f6-d708-4d78-8d51-8f0e5e03924b,which-focus-area-does-it-support,2024-06-19 13:52:50.461511,,,"{""choice"": ""Modern planning software;Faster local plans;Other""}",
558545f5-0806-4460-a8d7-b8b3c3e8c009,37bdc53b-29de-45cd-b93e-beb1d9b004bc,which-focus-area-does-it-support,2024-06-19 13:53:04.964513,,,"{""choice"": ""Modern planning software;Other""}",
405fd83e-78e5-438f-bb94-88c9b3f871a4,f160755d-01b3-4b7e-8f5c-cb18400b53fc,which-focus-area-does-it-support,2024-06-19 13:53:21.728702,,,"{""choice"": ""Faster local plans;Other""}",
98bd4d63-3fe7-4feb-bd4f-16bda35478a2,aa8bf8f9-d74d-4f80-b5d2-782141f37b6c,which-focus-area-does-it-support,2024-06-19 13:53:35.328291,,,"{""choice"": ""Modern planning software""}",
de60ed92-88ce-4cb4-af8b-901874aa721c,c99eeb72-f633-4798-8901-7b5123438636,which-focus-area-does-it-support,2024-06-19 13:53:56.123165,,,"{""choice"": ""Modern planning software""}",
8c731114-752d-48d0-883b-87b13f6c09e1,0a1e68f1-1bab-4c3b-a7c0-e275b2010ab9,existing-data,2024-05-02 00:00:00,,,"{""choice"": ""Yes""}",
dc2a94e5-9623-45bf-bd3c-7b056cc00dbb,0f1cd8fe-7527-4305-ba61-1d80daefca32,existing-data,2024-12-12 07:15:07.89772,,,"{""choice"": ""Yes""}",
e5bd3489-ffda-4841-ac57-b688240ba406,7cac6c4c-6047-463b-9bed-207c6df6b463,existing-data,2024-05-17 00:00:00,,,"{""choice"": ""Yes""}",
fc0aad77-6138-41ac-8288-8c6aab30cea4,0a1e68f1-1bab-4c3b-a7c0-e275b2010ab9,lifecycle-stages,2024-05-02 00:00:00,2024-05-02 11:53:00.900104,,,"[{""name"": ""Notice of designation publicised"", ""actors"": ""LPA / Public / SoS DLUHC"", ""impact"": ""The local planning authority must take into account any representations received during the period specified."", ""output"": ""Notice of designation"", ""position"": ""0"", ""csrf_token"": ""IjIwOThmMTIyM2VhMjkxMmIwNmM0NWRjYTYyYzIyMWI5NGYwNzYwZDUi.ZjN9_w.97Lv6ozylCofZT8VzigxjCTI2vM"", ""description"": """"}, {""name"": ""Confirmation of direction"", ""actors"": ""LPA / SoS DLUHC"", ""impact"": """", ""output"": ""Direction documentation"", ""position"": ""1"", ""csrf_token"": ""IjIwOThmMTIyM2VhMjkxMmIwNmM0NWRjYTYyYzIyMWI5NGYwNzYwZDUi.ZjN-Hw.VE_LQbHN01HXjlWz3EI7g1BeQfo"", ""description"": """"}, {""name"": ""Cancel a direction OR Make a direction through modifying / cancelling a direction"", ""actors"": ""LPA / SoS DLUHC"", ""impact"": ""Direction replaced, modified or cancelled"", ""output"": """", ""position"": ""2"", ""csrf_token"": ""IjIwOThmMTIyM2VhMjkxMmIwNmM0NWRjYTYyYzIyMWI5NGYwNzYwZDUi.ZjN-fA.ufWk6UWXhzAdi3eiPoqN8tUG05g"", ""description"": """"}]"
71361ffe-2ba3-4902-a664-5ec5f7ef10af,d6af1726-f5e6-49df-8808-80b4449a97d3,which-focus-area-does-it-support,2024-06-24 15:26:17.554957,,,"{""choice"": ""Modern planning software;Faster local plans""}",
f2fbe42d-e249-4a45-a392-be6c5f3a2f7c,0a1e68f1-1bab-4c3b-a7c0-e275b2010ab9,single-source,2024-05-02 00:00:00,,,"{""text"": ""No - all LPAs will hold this data individually.""}",
b83183eb-fccd-4e92-a979-acf387de8652,0a1e68f1-1bab-4c3b-a7c0-e275b2010ab9,is-a-data-standard-required,2024-05-02 00:00:00,,,"{""choice"": ""Yes""}",
6a75fa72-3dd6-4ac7-8279-d80335cb0e62,0a1e68f1-1bab-4c3b-a7c0-e275b2010ab9,lifecycle,2024-05-02 00:00:00,,,"{""choice"": ""Yes""}",
95b26d7e-2ab6-4044-9e53-a09fee82d70f,0a1e68f1-1bab-4c3b-a7c0-e275b2010ab9,where-is-data-used,2024-05-02 00:00:00,,,"{""text"": ""This data should be used at an early stage of the planning and application process so users are aware of immediate development restrictions.""}",
4b9ff8bc-51cc-489f-8bbc-939cd0f9747e,0a1e68f1-1bab-4c3b-a7c0-e275b2010ab9,how-is-data-created,2024-05-02 00:00:00,,,"{""text"": ""We know that an LPA creates and maintains article 4 directions, and the secretary of state typically has the ability to cancel or modify article 4 directions, and must also be notified when an article 4 direction is introduced to give ample time for decision.\r\nThrough our examples, we do not know how Cornwall have created and put together their data, but with the remaining examples we can see that their article 4 directions have been published on their websites and scanned documentation and/or map outlines are available.\r\nIn order to create this data, we think that LPAs will use the OS basemap as a rough guide to produce the article 4 direction polygons, and UPRNs may be used to complete references if polygons relate to specific boundaries and don’t cross over multiple. Official documentation should be linked to related references.""}",
6fad9eea-78bf-4209-abc7-0376114ac476,b968e542-0d6a-4f55-aa4b-0e9bfe02994a,lifecycle,2024-05-02 00:00:00,,,"{""choice"": ""Yes""}",
d90b5a5a-0e22-4aea-a8e8-775eb746c40f,0a1e68f1-1bab-4c3b-a7c0-e275b2010ab9,risks,2024-05-02 00:00:00,,,"{""text"": ""Licencing is currently unclear and needs to be confirmed with local planning authorities as data begins to get made available in line with our specifications. \r\nIt would also appear that data is currently of a low quality.\r\nIf UPRNs are used to create this dataset, we will need to ensure that best practice is being used and the usage is in line with GDPR.\r\n""}",
94565ec4-2f27-45a0-ba6f-75dc5e957665,b968e542-0d6a-4f55-aa4b-0e9bfe02994a,who-asked-for-it,2024-05-02 00:00:00,,,"{""text"": ""Open System Labs - required as a planning constraint in PlanX""}",
bec839ef-c8c4-40f4-b5a4-7bec1824dc61,b968e542-0d6a-4f55-aa4b-0e9bfe02994a,what-is-the-driver,2024-05-02 00:00:00,,,"{""choice"": ""Specific user requirement""}",
5544aa9d-83a5-4c5c-a623-0eb60e65e060,b968e542-0d6a-4f55-aa4b-0e9bfe02994a,which-focus-area-does-it-support,2024-05-02 00:00:00,,,"{""choice"": ""Modern planning software;Faster local plans""}",
4be2fd97-ffdf-4971-be44-0ab58493a51f,b968e542-0d6a-4f55-aa4b-0e9bfe02994a,what-is-the-planning-consideration,2024-05-02 00:00:00,,,"{""text"": ""The order document that protects a tree or group of trees.""}",
893ea442-8fed-4006-88cb-3e22dec7e115,b968e542-0d6a-4f55-aa4b-0e9bfe02994a,is-there-legislation,2024-05-02 00:00:00,,,"{""choice"": ""Yes""}",
50e38991-b0dd-432f-a993-9c8c4eb0bf24,8da71a60-a503-4b22-9e6b-2ea6e9265580,who-asked-for-it,2024-12-17 10:42:26.023606,,,"{""text"": ""The Service Owner (SO) of the planning data platform""}",
21afc3f3-893a-4a33-a71d-081dd0acec1d,b968e542-0d6a-4f55-aa4b-0e9bfe02994a,is-it-a-trigger,2024-05-02 00:00:00,,,"{""choice"": ""Yes""}",
9e6f034a-10bb-4064-ad3b-646ff6d82a2b,b968e542-0d6a-4f55-aa4b-0e9bfe02994a,is-it-consulted,2024-05-02 00:00:00,,,"{""choice"": ""Yes""}",
60145b13-4f86-4b26-b9c7-88b5df5049f6,b968e542-0d6a-4f55-aa4b-0e9bfe02994a,is-consulted,2024-05-02 00:00:00,,,"{""text"": ""Some of the information included in the TPO documentation may be of use to complete the planning requirements as a result of the trigger, ie. coordinates of affected trees, conditions and variations linked to orders, but this needs to be researched further.""}",
143d8c6f-cf10-4ac8-afe1-3b60a49ac6f2,b968e542-0d6a-4f55-aa4b-0e9bfe02994a,existing-data,2024-05-02 00:00:00,,,"{""choice"": ""Yes""}",
0e60fa89-e9dd-4d70-8458-ba83b2971c0d,b968e542-0d6a-4f55-aa4b-0e9bfe02994a,single-source,2024-05-02 00:00:00,,,"{""text"": ""No - LPAs will have this data individually""}",
61e3feea-7a7e-477f-bb9a-6ef2ac9bd7ce,b968e542-0d6a-4f55-aa4b-0e9bfe02994a,is-a-data-standard-required,2024-05-02 00:00:00,,,"{""choice"": ""Yes""}",
4aaecf95-e0d7-49c1-bd00-7ee69bb8a9db,0a1e68f1-1bab-4c3b-a7c0-e275b2010ab9,related-planning-considerations,2024-05-02 00:00:00,2024-05-22 11:14:01.676675,,"{""text"": ""Permitted Development Rights (Article 3 Directions)\r\nAn article 4 direction is the removal of a permitted development right, so these datasets directly interact with one another\r\n\r\n[Area of Outstanding Natural Beauty (AONB), Paragraph 38](https://www.gov.uk/guidance/when-is-permission-required) - \r\nThere needs to be a strong justification for the withdrawal of permitted development rights relating to a wide area such as an Area of Outstanding National Beauty, so there may be a link between these 2 datasets - ""}",
855ba7f7-1c55-4f86-ac32-c6d74f2d339b,b3a119d4-21cf-4d76-ace2-b0afe2967b2d,who-asked-for-it,2024-06-19 13:54:46.322865,,,"{""text"": ""Paul Downey, Service Owner""}",
667265c0-d4a1-4cd1-a54c-352c74694203,b3a119d4-21cf-4d76-ace2-b0afe2967b2d,which-focus-area-does-it-support,2024-06-19 13:55:06.008823,,,"{""choice"": ""Other""}",
5200d160-ef37-4a3c-a4bc-7a6c56fa3e4a,8151cff2-ba08-490f-9120-b2a35a3c61c7,which-focus-area-does-it-support,2024-06-19 13:55:24.928274,,,"{""choice"": ""Modern planning software;Faster local plans""}",
8a9b53be-f086-4650-90d8-8f56898a1e49,7af45bff-f3dc-4b93-b309-5be14326a8fe,which-focus-area-does-it-support,2024-06-19 13:56:01.236905,,,"{""choice"": ""Faster local plans""}",
3f0c1595-0654-4773-8e83-514056298d46,c7cb6d2e-7074-4c1b-aebb-c329d6e58502,which-focus-area-does-it-support,2024-06-19 13:56:15.540202,,,"{""choice"": ""Modern planning software""}",
