id,text,consideration_id,author,created,updated,deleted_date
25035ee8-0e62-45c1-a6e0-f8804541858c,"FLOOD ZONE 1 IS NOT A DATASET
IT IS AN AREA DEFINED BY EXCEPTION - ie IT IS NOT FZ 2 or 3",fe2f0756-2423-4959-bb71-4879a7197bef,Mike Rose,2024-06-25 11:58:30.001958,,
d315cf0b-8c20-472c-a4a2-82c9bac654d3,"https://www.ordnancesurvey.co.uk/products/os-open-rivers#technical

Main Rivers (which is the consideration) is a STATUTORY dataset produced by the EA… BUT OS OPEN RIVERS has MORE data (rivers) - but is not the MAIN RIVER dataset",9c7bca75-c414-4584-8f6f-64aa03e798cb,Mike Rose,2024-06-25 12:19:28.574404,,
a1489093-8a57-4781-b25b-39165f0af1f0,"When we were looking at the [Council Wards consideration](https://design.planning.data.gov.uk/planning-consideration/council-wards) we discovered the [Boundary line dataset](https://osdatahub.os.uk/downloads/open/BoundaryLine). This dataset includes Council Wards.

Given Boundary Lines is an available national dataset that we might be able to get on to the platform we decide to create a separate consideration to record what we learn about it.",3c6c44ed-b57c-4faf-ac23-8dc3ff172aae,Colm Britton,2024-06-26 16:52:22.289807,,
60478a64-642a-4a6b-9550-9643a58ff8ee,We need to understand whether CASI and LiDAR are consulted in the plan making process to progress this to research stage. ,d6af1726-f5e6-49df-8808-80b4449a97d3,Kieran Wint,2024-06-25 07:09:44.884379,2024-06-27 10:40:54.60847,2024-06-27
66b27de9-e34d-4d1a-badf-8353c83dc810,Defra introduced a new Environmental Stewardship Scheme on 3 March 2005 which supersedes (with enhancements) the Environmentally Sensitive Areas and Countryside Stewardship Schemes. Therefore this dataset does not need to progress onto the platform.,53a06540-d97c-49da-a976-af2f2bf7af2d,Claire Miller,2024-06-27 13:01:34.32612,,
1684630e-6072-47da-9a03-3233f446faf5,Planning need is unclear,f3a62905-f923-4c74-a101-6e8b810f197a,Claire Miller,2024-06-28 11:20:29.522502,,
c95b24f9-33e4-403a-833a-4e511441ff38,Planning need is unclear,64be84b1-b5ee-4acf-89f0-04666e38d7d3,Claire Miller,2024-06-28 11:20:38.194931,,
85ad5383-eb8a-4854-a263-179c34d0d6f4,Planning need is unclear,b8c8a909-5fd2-49cb-b586-518221cf19ad,Claire Miller,2024-06-28 11:20:46.422088,,
3e4593dc-bafb-41a0-8744-d44bc66c4a2f,We need to review the licence of the IBA dataset before we can progress further to analysing the data.,2e4f5dc7-5941-4975-a1c5-46c05b99d626,Kieran Wint,2024-06-28 16:16:42.383245,2024-06-28 16:17:06.049141,
c455d8a2-c97c-44b7-8849-ef50cb99a9cf,"The licence needs to be reviewed prior to progression to co-design, as the data relies on derived data.",f9ca36e4-fcee-4b1d-96ee-fb319d9a005b,Kieran Wint,2024-07-01 15:41:56.61245,,
295168b5-7b6e-4dad-9ffe-1e5e6a4d7d24,"Council wards are available as part of the [boundary-line dataset](https://design.planning.data.gov.uk/planning-consideration/boundary-line)
and also [published by ONS](https://geoportal.statistics.gov.uk/datasets/69b2084e13284ea59be314cb28edc41c_0/explore?location=54.660612%2C-1.891581%2C8.00)",c27465d3-68c5-4a25-9337-96d3d194f9b4,Colm Britton,2024-07-01 13:27:37.583016,2024-07-02 06:15:37.067481,
aa70790d-7872-4baa-849a-00670b21fbb1,"RESTRICTIVE LICENCE

These datasets are for indicative purposes only. They can only be used for emergency and land use planning and cannot be used for commercial purposes. They are owned by National Grid and you are required to 
acknowledge us in your product or application using ""© National Grid UK"".",6a5351d2-5a62-4358-8419-51306b978120,Mike Rose,2024-07-02 07:02:31.417277,,
890fb0ac-d11e-45e5-9df8-c22a965167c2,RESTRICTIVE LICENCE - NON-COMMERCIAL ONLY,b587e9b5-18b9-4a54-baea-f5303429e6ad,Mike Rose,2024-07-02 07:18:34.692796,,
d32bf95e-6262-4001-a111-9c90f952787c,RESTRICTIVE LICENCE,ebe2c55e-d790-4ca5-a764-35624c66e632,Mike Rose,2024-07-02 07:27:41.735815,,
187699b8-3909-40d3-890c-0c8998e9947b,RESTRICTIVE LICENCE,3ccfca0f-c556-4435-b3f6-a334304dbefa,Mike Rose,2024-07-02 07:37:47.646115,,
0f685ea1-0a6d-492b-8745-c76151cce5a1,"No longer progressing this dataset, as we have boundary lines.",4fb5070c-6968-472a-b638-3bc18d5ce11d,Claire Miller,2024-06-28 10:46:02.210196,2024-07-03 09:56:56.519034,2024-07-03
75ec8795-36e9-44fa-9415-49c9d1d4cb73,"Two datasets have been identified, both titled ""Historic Landfill Sites."" One is published through the [""Catchment Based Approach Data Hub""](https://data.catchmentbasedapproach.org/datasets/theriverstrust::historic-landfill-sites/about), the other through [data.gov.uk, supplied by the Environment Agency](https://www.data.gov.uk/dataset/17edf94f-6de3-4034-b66b-004ebd0dd010/historic-landfill-sites).

A little bit more research will need to be done to check whether this is the same data. Initial signs point to yes, as the licence is the same and the attribution statements are similar, but we need to confirm this.

This can be completed in the co-design phase.",0487a8b6-18d1-4798-858b-797328679585,Kieran Wint,2024-08-07 11:35:36.860628,2024-08-09 14:30:41.159055,
87372afd-8f1f-4af1-9291-dd0a3fd76ed3,"'Daily' was listed as the frequency of update, as it was assumed this data set would be updated by an LPA every time a decision notice is issued. But no evidence was found to support this. ",aa8bf8f9-d74d-4f80-b5d2-782141f37b6c,elliotrowen,2024-09-03 13:55:10.626475,2024-09-03 13:55:34.388776,
4b63c06d-4733-47b9-b86d-8358e9ee6d06,"As per the [guidance on publishing developer contributions data](https://www.gov.uk/guidance/publish-your-developer-contributions-data),  'Planning authorities must publish their infrastructure funding statements once a year.'",c8dd083f-978f-49f1-a7d1-08a11d012c84,Kieran Wint,2024-09-03 13:59:27.833125,,
e0c668f9-9684-407a-a9c1-7bbba09d3ae5,This is updated every 6 weeks by the OS: https://www.ordnancesurvey.co.uk/products/os-open-uprn,f3a62905-f923-4c74-a101-6e8b810f197a,elliotrowen,2024-09-03 13:59:56.31394,,
440baa58-b9fa-4046-91f9-555a3fb766be,We have been unable to find any sort of information on the frequency with which this data is likely to be updated.,bf46550e-91e4-40e1-aad8-7d9733d69587,Kieran Wint,2024-09-05 11:15:10.86354,,
b6547bd7-4fc0-4217-b1ec-ca400166bf0f,"RESTRICTIVE LICENCE

The Data are available to you, free of charge, for non-commercial use only.

The Data must not be used for commercial purposes and not, either directly or indirectly, for financial profit or gain.  

Please note that under this agreement, a commercial purpose includes those profit generating activities of both commercial and non-commercial organisations (including charities and non-profit organisations).

Re-sale of The Data, or products primarily derived from The Data (whose creation without the use of The Data would have no value), is prohibited.

The Data may be published in paper or electronic form for internal business use.

The Data may not be used in publicly available Internet mapping services (e.g. Google Maps/Earth, Microsoft Bing Maps or Yahoo Maps) without prior written permission from the RSPB Conservation Data Management Unit.

Please contact the RSPB Conservation Data Management Unit if you wish to publish The Data within the public domain.",2e4f5dc7-5941-4975-a1c5-46c05b99d626,Mike Rose,2024-07-02 09:32:08.266676,,
b0b1e7a3-02b5-4678-a4ee-b07cdffffb07,"RESTRICTIVE / UNCLEAR LICENCE

Use limitations
By accessing this data outside this application or web map you acknowledge the use limitations this data is subject to and confirm that you hold an appropriate license from Ordnance Survey and Royal Mail. 

Conditions of use depend on the contract you have with OS and vary by product. Public sector options are summarised here

Data is used within this application with the permission of Ordnance Survey on behalf of the Controller of Her Majesty's Stationary Office Crown Copyright. Unauthorised reproduction infringes Crown Copyright and may lead to prosecution and/or civil proceedings.

Any images taken or maps produced using this data must not be used for financial gain, and all hard copies and electronically published material produced from OS data must include the following acknowledgement:
© Crown copyright and database rights licensed under Defra's Public Sector Mapping Agreement with Ordnance Survey (licence No. 100022861)",f9ca36e4-fcee-4b1d-96ee-fb319d9a005b,Mike Rose,2024-07-02 09:40:07.244416,2024-07-02 09:40:35.513445,
ab31bae0-6530-43da-b31d-338f123bf850,"The OS Boundary Line dataset that was previously identified is not the authoritative source. This has been found through an ONS dataset, and so we will re-commence looking at this consideration.",4fb5070c-6968-472a-b638-3bc18d5ce11d,Kieran Wint,2024-07-02 13:49:43.61325,,
d78d1dc0-3d48-4427-8ee6-48163f7a61e0,"During research, another dataset was found from the Boundary Commission for England, who, through legislation, look to be the authoritative source.",4fb5070c-6968-472a-b638-3bc18d5ce11d,Kieran Wint,2024-07-02 15:03:52.450259,,
da372eea-95fe-4b8b-88dd-8e6b1887cfa1,"The Boundary Commission Dataset seems to be limited to review only - 

Geospatial data © Crown copyright and database rights 2023 AC0000805545. You are permitted to use this data solely to enable you to respond to, or interact with, the organisation that provided you with the data. You are not permitted to copy, sub-licence, distribute or sell any of this data to third parties in any form. Third party rights to enforce the terms of this licence shall be reserved to OS.

- rights to licence the data are reserved to the OS

Found here -   https://boundarycommissionforengland.independent.gov.uk/interactive-map/",4fb5070c-6968-472a-b638-3bc18d5ce11d,Mike Rose,2024-07-02 16:00:13.580494,2024-07-02 16:03:41.215134,
1dc20639-ef69-44eb-922e-51de07df48d0,"To progress to ""co-design"" we just need to understand how NIAs might be consulted during plan making and in planning decisions.",35dcd0cb-a4ad-4972-81d5-34c4e86b9313,Kieran Wint,2024-07-02 16:47:51.546303,,
92ccdad6-0153-40fb-b578-dfbff108a18b,"""The Coal Authority has made data sets available for use by third parties under the Open Government Licence v3:

Coal Authority Managed Tips
Coal Authority Mine Water Treatment Schemes
Please contact us by email at datasolutions@coal.gov.uk if you’re interested in licensing these data sets.""

In order to progress further with this national dataset, we will need to contact the coal authority.",8ac76668-bc27-47f6-9702-6838ee66625c,Kieran Wint,2024-07-03 10:59:17.157301,,
7a7b112d-3167-4fed-9bc7-c929a0eead1d,"The data download page states 

'All content is available under the Open Government Licence v3.0, except where otherwise stated'

There is no indication that the data available for download is NOT available under this licence.",496c1080-ba46-4ffb-970d-3e2939f9313e,Mike Rose,2024-07-05 12:26:34.236038,,
97e0508a-d8f7-4520-86a2-d3c0a3c1f202,Critical drain areas are mentioned in [this Strategic Flood Risk Assessment from Royal Borough of Kensington and Chelsea](https://www.rbkc.gov.uk/planning-and-building-control/planning-policy/strategic-flood-risk-assessment),646f5ef5-d648-4ef8-9d6d-bc718d1560cb,Colm Britton,2024-07-08 13:14:29.819112,,
93dd23df-4356-4134-b1df-1383b6601078,There is no defined release schedule for this dataset but users can update data whenever they want,496c1080-ba46-4ffb-970d-3e2939f9313e,Colm Britton,2024-07-09 08:05:33.41913,,
bbe8a8df-3b1b-4ef0-8665-0894cff227f1,A test comment - we will delete ,375e8353-3509-4233-9665-2743f4444269,Colm Britton,2024-07-29 13:19:56.011983,2024-07-29 13:20:07.29932,2024-07-29
abdce45c-798c-4158-803e-2cde9742cd58,"The dataset found is a snapshot in time, so we may need to work further with Defra to ensure we would always have the most up-to-date data.",db39f341-af14-4dde-a718-07827727ec30,Kieran Wint,2024-07-30 07:40:47.980871,,
46e672ab-04ee-44f1-8668-43698b486340,We have done some [initial analysis of the dataset](https://docs.google.com/document/d/1UaLEvZc0kqAELuUiMZIbRrX3TEtRhVAY/edit?usp=sharing&ouid=115468069062097143072&rtpof=true&sd=true),8ac76668-bc27-47f6-9702-6838ee66625c,Colm Britton,2024-11-11 07:25:30.4285,,
ae681d30-a2d8-4afd-b059-859cf795817d,"The identified national dataset was last updated on 9th May 2024. We need to assess whether this is likely to mean data is incorrect, and look at how regularly this data is updated.",00bede34-152a-40cc-ac14-bb638d1a287d,Kieran Wint,2024-08-08 09:35:25.475927,,
d03d9f03-adb9-45ec-ab50-9e234332a250,"Data that could be used can be found through the [Archaeology Data Service](https://archaeologydataservice.ac.uk/archsearch/map.xhtml) or the [Historic England archive](https://historicengland.org.uk/images-books/archive/), but they are not packaged into datasets, so further research needs to be completed on how we might gather the right data for the purposes of covering archaeological remains.

A clearer definition of archaeological remains might also be necessary to investigate the data in question further.",e85551cc-2b49-4fd1-883d-49266befdc5d,Kieran Wint,2024-08-02 10:48:39.531989,2024-08-09 07:10:55.23158,
e50c54d4-02e8-4966-95cd-d03dac4318a2,This is one of the layers that is present in the OS Greenspace dataset,c4287c43-bcd7-4922-8149-d9e3aa537c30,Colm Britton,2024-08-09 08:41:12.357394,,
c73b6f87-acdd-46b5-bb70-fe2672199851,"Playing fields is a layer in the OS Greenspace dataset. The playing fields that are included are ""only those that are used by the public at least some of the time are included in the product. School fields, for example, which are entirely enclosed and used only by the school are not included.""",ed8fa294-a35d-46ea-bd19-87ae5fbe72b0,Colm Britton,2024-08-09 08:43:13.2313,,
092dc690-01a1-49d5-851d-cb8aa0a05a60,This is a layer thats included in the OS Greenspace dataset,a9ea0b0d-ba14-4775-91b4-8f8153d4f53a,Colm Britton,2024-08-09 08:45:10.534476,,
7226f146-f1c3-4f39-a0a0-b41f24bf95b8,"The identified data is published by Ordnance Survey, so it would be useful to know how they compiled this national dataset, or who the authoritative source of this data is.",648cdd25-8c24-48cb-b140-35d06d3184c8,Kieran Wint,2024-08-12 17:19:31.891271,2024-08-13 07:26:54.385931,
d3f969b2-4eef-4792-9261-1ac30a97e259,"No specific date was found for the frequency for updating the planning conditions data set. However, 'daily' was listed as new planning conditions would be added every time a decision notice is issued. ",37bdc53b-29de-45cd-b93e-beb1d9b004bc,elliotrowen,2024-09-03 13:53:15.926747,2024-09-03 13:56:01.085616,
6d3bcaa2-763a-478a-b6da-41830dae6e3e,"'Ad hoc' was listed as the frequency for this data set to be updated, as it would be updated whenever a new local plan is adopted, which may not happen on a regular basis. ",2f57aaf8-03e2-4f98-bf5e-fb066631e32b,elliotrowen,2024-09-03 13:57:39.300841,,
02eaa3b0-bba6-4068-b0bb-29c60870a459,Updated monthly by the OS: https://www.ordnancesurvey.co.uk/products/os-open-usrn,64be84b1-b5ee-4acf-89f0-04666e38d7d3,elliotrowen,2024-09-03 13:59:07.4201,,
b518857f-7fe6-46a2-a7ea-03f934b03f78,"The 'Conditional EA Licence' that applies to the Historic Landfill Data from the Environment Agency is broadly compatible with the OGL.
 
The key difference that is outlined within the metadata for the dataset (which is how this conditional licence works) is that the licence is not perpetual but limited to a year.

The licence (the year) appears to restart every time the data is downloaded / accessed. 

There is also a recognition that there *may* be some personal data in the records as a result of how former owners / permit holders of historic landfill sites have been captured. 

However, similarly to the OGL the nuance in the conditional licence is effectively 'user beware' and making sure that we (the user) are checking that GDPR or similar is not being infringed.

Therefore for the purposes of the planning data platform, we need to flag that the data is under the EA conditional licence, ensure that there are links back to the appropriate licence and metadata and ensure that the data is collected / accessed / downloaded at least annually.",0487a8b6-18d1-4798-858b-797328679585,Mike Rose,2024-08-14 13:27:30.98434,,
070e8ae3-7702-4cd9-a2fb-275b9afdfd7f,We reworked the development plan events to better fit the process for local plan-making. See this [update for more info](https://github.com/digital-land/data-standards-backlog/discussions/26#discussioncomment-10500195).,6871d5e4-b330-4b07-8440-a75098350bbc,Colm Britton,2024-08-30 14:55:36.112888,,
7881314a-5af3-45b9-bfa0-dc2de3ce211d,This data is available under the OGL v3 as it is shared on Gov.uk with no further licence restrictions visible. All content shared on gov.uk is under OGL unless otherwise stated.,3b0710f4-0c3d-404a-af84-664c91894e5f,Mike Rose,2024-08-30 15:06:28.143596,,
f0ea24cf-9ad6-4932-a101-7b79bac5b80d,"This is a large area that covers lots of different considerations. We've started to split this up into separate considerations: These include

* [Housing delivery test](https://design.planning.data.gov.uk/planning-consideration/housing-delivery-test)
* [Site allocations](https://design.planning.data.gov.uk/planning-consideration/site-allocations)
* [5YHLS](https://design.planning.data.gov.uk/planning-consideration/5-year-housing-land-supply)
* [HELAA](https://design.planning.data.gov.uk/planning-consideration/housing-and-economic-land-availability-assessment)
* [SHMA](https://design.planning.data.gov.uk/planning-consideration/strategic-housing-market-assessments)",45bac7bc-6fc1-4165-a3ba-16a10f1bb2dd,Colm Britton,2024-08-30 17:23:47.143085,2024-08-30 17:25:46.803465,
cc82b88a-54ed-43e0-a1c6-e19fb55c6502,"The frequency of updates for Areas of Outstanding Natural Beauty data is 'Ad hoc', as per the metadata at [data.gov.uk](https://www.data.gov.uk/dataset/8e3ae3b9-a827-47f1-b025-f08527a4e84e/areas-of-outstanding-natural-beauty-england) stating that the frequency of updates are not planned.",cf87eb25-bd6f-4eb0-9c3c-cac00e269eba,Kieran Wint,2024-09-03 11:37:04.005803,,
bbfbbe38-9d2e-4d6d-83e6-e3c7562e42f7,Data for index polygons is updated on a monthly basis as per the [dataset explainer](https://use-land-property-data.service.gov.uk/datasets/inspire). An example given is that data published in April will contain data from March.,3aa8c390-a846-4bcc-a3ea-bb0a95d92aaf,Kieran Wint,2024-09-03 11:45:43.561729,,
a996cd51-3ace-438e-8cad-4c377586d8d6,"As per the [guidance on the publishing of Brownfield land data](https://www.gov.uk/government/publications/brownfield-land-registers-data-standard/publish-your-brownfield-land-data#:~:text=As%20a%20local%20planning%20authority,at%20least%20once%20a%20year.), the LPA must review their brownfield land register at least once a year.",a771a6f1-b79f-4a12-be15-a9ff7fb40058,Kieran Wint,2024-09-03 11:48:58.473455,,
3ea6b71d-4ed3-4774-8847-df96a4008b4f,"As per the Special Protection Areas data published by Natural England on [data.gov.uk](https://www.data.gov.uk/dataset/174f4e23-acb6-4305-9365-1e33c8d0e455/special-protection-areas-england), the update frequency is 'not planned', so marked as ad hoc.",50a024e7-e213-4b1f-944a-8a97e75a6a20,Kieran Wint,2024-09-03 11:50:49.458034,2024-09-03 11:51:03.612583,
aec68d50-785c-4f07-ab71-69f0ce892eaa,"As per the data published for Ancient woodland by Natural England on [data.gov.uk](https://www.data.gov.uk/dataset/9461f463-c363-4309-ae77-fdcd7e9df7d3/ancient-woodland-england), the metadata suggests that the data is updated monthly.",0db1d6ee-e255-410e-99c6-4bc30007f7c7,Kieran Wint,2024-09-03 11:56:12.890471,,
7e1e0611-43b4-44e2-9438-6f2cf07ca3e9,"As per the published dataset by Natural England on [data.gov.uk](https://www.data.gov.uk/dataset/67b4ef48-d0b2-4b6f-b659-4efa33469889/ramsar-england), the frequency with which this data is updated is ad hoc.",2f5dcd02-897f-4815-a8c1-9381305a403b,Kieran Wint,2024-09-03 13:20:35.10552,,
733d721f-4002-4759-8eb9-0075a8f10bd7,"As per the published dataset by Natural England on [data.gov.uk](https://www.data.gov.uk/dataset/acdf4a9e-a115-41fb-bbe9-603c819aa7f7/local-nature-reserves-england), the frequency with which this dataset is updated is ad hoc.",f14b4a63-f760-41ae-b0ed-07d4e5c4d579,Kieran Wint,2024-09-03 13:22:44.519643,,
d29c1565-4de5-4659-b6c2-980b1d3a37cc,"As per the published data by Natural England on [data.gov.uk](https://www.data.gov.uk/dataset/726484b0-d14e-44a3-9621-29e79fc47bfc/national-nature-reserves-england), the metadata suggests that the frequency with which this dataset is updated is ad hoc.",177763b0-5172-4775-af22-5712397f6b0c,Kieran Wint,2024-09-03 13:26:16.911288,,
9a000e8c-aabc-4679-9b34-29f915675acd,This data is updated and published every November: https://www.gov.uk/government/collections/housing-delivery-test ,3b0710f4-0c3d-404a-af84-664c91894e5f,elliotrowen,2024-09-03 13:39:56.429583,,
f2257881-d47b-439f-a5c7-cd04451b1272,"Allotments are updated as part of the 'OS Open Greenspace' data set, which is updated every six months: https://www.ordnancesurvey.co.uk/products/os-open-greenspace",648cdd25-8c24-48cb-b140-35d06d3184c8,elliotrowen,2024-09-03 13:44:26.500609,,
0631ecf9-8032-49e8-bdb4-5251f3ce5a4b,Open road are updated by OS every 6 months: https://www.ordnancesurvey.co.uk/products/os-open-roads,603f9f05-a061-4aac-9794-b8fcd5ea06c0,elliotrowen,2024-09-03 13:45:32.763801,,
6bf67610-efaa-42a9-8b12-d0ba422e603d,"No specific date for  frequency update was identified, however it was assumed this would be updated 'ad hoc', as and when an area needed to improve the air quality.",db39f341-af14-4dde-a718-07827727ec30,elliotrowen,2024-09-03 13:47:09.548453,,
6af81d97-21d4-4818-9c26-229abd4d5958,'Open rivers' are updated by the OS every 6 months: https://www.ordnancesurvey.co.uk/products/os-open-rivers,9c7bca75-c414-4584-8f6f-64aa03e798cb,elliotrowen,2024-09-03 13:48:12.180487,,
70d16f19-ee70-4156-922c-26d4703fb296,"As per the 'Central Activities Zone' dataset published on the [London Datastore](https://data.london.gov.uk/dataset/central_activities_zone), the data is updated on an ad hoc basis.",bb304685-63e4-4cb4-a6d2-8455435e2415,Kieran Wint,2024-09-03 13:50:24.416768,2024-09-03 13:50:31.54899,2024-09-03
2860370f-0a4b-4b7f-9827-849c08e3f846,"As per the 'Central Activities Zone' dataset published on the [London Datastore](https://data.london.gov.uk/dataset/central_activities_zone), the data is updated on an ad hoc basis.",28ba91b4-8ff4-4294-8bdc-aa7705976b83,Kieran Wint,2024-09-03 13:50:51.221004,,
bbdc8d86-2b2f-402d-aad9-f7bf8d47c534,There are [additional forms for Infrastructure applications](https://www.legislation.gov.uk/uksi/2009/2264/schedules/made),3eda471c-4586-4b8c-959a-a59f84eea2ae,Colm Britton,2024-11-13 06:49:09.971531,,
5e39a17b-0c90-428b-902c-42732b003b21,We have captured some details about **withdrawing** a local plan. Details can be read in [this google document](https://docs.google.com/document/d/1ZdqNiXnf0xGlx7X9jrrWqrETp77OYH56k71Sbcy44hw/edit?usp=sharing),45697341-5c2e-42f6-89be-051f1c9ead70,Colm Britton,2024-11-14 06:48:11.407259,,
de06fa14-7ccc-4636-8282-b6a31ce61f0a,"As per the published dataset by Natural England on [data.gov.uk](https://www.data.gov.uk/dataset/a85e64d9-d0f1-4500-9080-b0e29b81fbc8/special-areas-of-conservation-england), the metadata suggests that this dataset is updated on an ad hoc basis.",0d30bdd8-83e8-4dc4-aae8-b455c356732e,Kieran Wint,2024-09-03 13:53:31.97209,,
7043cc2d-aff2-4e49-8421-cfe6098d3157,"The provision of Bowling Greens, is updated as part of the Outdoor Sports Facilities data set, which is updated ['continually'](https://www.data.gov.uk/dataset/420a3d82-690c-493a-8078-edb353a88576/outdoor-sports-facilities).",0d623038-56fd-4a2a-a7f9-c1ce63e2e3e6,Kieran Wint,2024-09-03 13:42:30.22915,2024-09-05 10:57:05.195743,2024-09-05
37fb118f-788d-42a4-8228-2e183e6a314d,"The metadata in the ['risk of flooding from rivers and sea'](https://www.data.gov.uk/dataset/bad20199-6d39-4aad-8564-26a46778fd94/risk-of-flooding-from-rivers-and-sea) dataset published on data.gov.uk by the Environment Agency states that the frequency with which the dataset is updated is quarterly. However, this quarterly update has been paused and further information can be found on the [update guidance](https://www.gov.uk/guidance/updates-to-national-flood-and-coastal-erosion-risk-information#:~:text=Temporary%20pause%20to%20regular%20updates%20of%20flood%20risk%20data,-The%20Environment%20Agency&text=We%20have%20paused%20these%20regular,our%20current%20flood%20risk%20data.).",161b167f-ac57-4140-a680-495915508745,Kieran Wint,2024-09-03 14:04:20.776311,,
33b8baa6-b288-47f1-9c0c-3d3d1ed70b3e,"As per the dataset published by Natural England on [data.gov.uk](https://www.data.gov.uk/dataset/a19c95e3-9657-457d-825e-3d2f3993b653/nature-improvement-areas), the metadata suggests that the frequency in which the data updates is not planned, so this is marked as ad hoc.",35dcd0cb-a4ad-4972-81d5-34c4e86b9313,Kieran Wint,2024-09-03 14:23:09.196321,,
95c60757-9f29-4a18-9287-93169734aabd,The [National Forest Inventory England 2022](https://environment.data.gov.uk/dataset/767a2c58-4aa4-4865-9b5f-1d36d46ddc14) dataset is updated annually.,f0b7c670-b91a-499a-8d1c-01580f95b01b,Kieran Wint,2024-09-03 14:28:41.110363,,
864499bf-797a-4298-a604-2f8915edb90c,The [OS boundary line dataset](https://www.ordnancesurvey.co.uk/products/boundary-line) identified is updated twice a year,3c6c44ed-b57c-4faf-ac23-8dc3ff172aae,Kieran Wint,2024-09-03 15:50:31.87303,,
52b2d8ff-ab42-471a-8b0b-a4913f6ff11b,"The dataset published through [data.gov.uk](https://www.data.gov.uk/dataset/17edf94f-6de3-4034-b66b-004ebd0dd010/historic-landfill-sites) by the Environment Agency for Historic Landfill Sites is updated 'as needed', so this has been marked as ad hoc.",0487a8b6-18d1-4798-858b-797328679585,Kieran Wint,2024-09-03 15:55:36.006859,,
b2c9cec2-ee3d-4499-bc67-4cb2cd78615f,"As per the dataset published by the Environment Agency through [data.gov.uk](https://www.data.gov.uk/dataset/1707e638-6a2d-48f5-a534-1db0b240cc37/casi-and-lidar-habitat-map), this data is updated annually.",d6af1726-f5e6-49df-8808-80b4449a97d3,Kieran Wint,2024-09-03 15:58:51.715396,,
ac618242-1101-45a9-82d6-4cc4acc29317,"This data is currently nationally available as per the [OS Open Greenspace dataset](https://www.ordnancesurvey.co.uk/products/os-open-greenspace#overview), which we will look to use initially. 

However, as a result of our research on [open space typologies](https://digital-land.github.io/blog-post/our-approach-to-open-space/) we will eventually look to collect this data from LPAs individually, with it encapsulating 'accessible, high quality opportunities for informal recreation and community events, including urban parks, country parks, regional parks, forest parks, and formal gardens.'",c82e2f6b-4655-4d52-a632-6f829a0d6d1c,Kieran Wint,2024-09-04 08:17:44.780981,,
